id,victim_id,victim_guild_id,victim_level,attacker_id,attacker_guild_id,attacker_level,zone_id,killed_at,killmail_raw_id
"1162,407,"""","""",408,"""","""",47,""2018-07-25 15:53:16+02"",1162"
"1163,141,"""","""",288,2,"""",6,""2018-07-25 15:41:08+02"",1163"
"1164,140,"""","""",288,2,"""",6,""2018-07-25 15:40:10+02"",1164"
"1165,141,"""","""",297,"""","""",6,""2018-07-25 15:39:25+02"",1165"
"1166,137,"""","""",287,2,"""",6,""2018-07-25 15:39:13+02"",1166"
"1167,140,"""","""",287,2,"""",6,""2018-07-25 15:38:47+02"",1167"
"1168,141,"""","""",287,2,"""",6,""2018-07-25 15:37:43+02"",1168"
"1169,203,"""","""",263,2,"""",6,""2018-07-25 14:45:41+02"",1169"
"1170,21,2,"""",145,1,"""",1,""2018-07-25 14:38:56+02"",1170"
"1171,113,"""","""",145,1,"""",28,""2018-07-25 13:52:14+02"",1171"
"1172,166,1,"""",201,"""","""",4,""2018-07-25 13:35:11+02"",1172"
"1173,409,"""","""",145,1,"""",28,""2018-07-25 13:03:54+02"",1173"
"1174,10,1,"""",201,"""","""",6,""2018-07-25 12:31:01+02"",1174"
"1175,10,1,"""",83,10,"""",1,""2018-07-25 12:28:57+02"",1175"
"1176,263,2,"""",10,1,"""",1,""2018-07-25 12:21:27+02"",1176"
"1177,113,"""","""",10,1,"""",1,""2018-07-25 12:06:37+02"",1177"
"1178,410,2,"""",411,1,"""",21,""2018-07-25 11:50:55+02"",1178"
"1179,113,"""","""",10,1,"""",28,""2018-07-25 11:45:32+02"",1179"
"1180,412,"""","""",10,1,"""",1,""2018-07-25 11:40:47+02"",1180"
"1181,113,"""","""",10,1,"""",1,""2018-07-25 11:23:13+02"",1181"
"1182,103,2,"""",10,1,"""",6,""2018-07-25 10:49:59+02"",1182"
"1183,103,2,"""",10,1,"""",6,""2018-07-25 10:49:22+02"",1183"
"1184,85,2,"""",10,1,"""",1,""2018-07-25 09:46:30+02"",1184"
"1185,192,"""","""",191,"""","""",26,""2018-07-25 09:22:09+02"",1185"
"1186,10,1,"""",79,2,"""",28,""2018-07-25 09:15:40+02"",1186"
"1187,373,2,"""",10,1,"""",1,""2018-07-25 08:49:59+02"",1187"
"1188,271,2,"""",10,1,"""",1,""2018-07-25 08:49:42+02"",1188"
"1189,2,"""","""",179,2,"""",28,""2018-07-25 06:55:26+02"",1189"
"1190,60,2,"""",230,1,"""",25,""2018-07-25 06:52:30+02"",1190"
"1191,60,2,"""",230,1,"""",25,""2018-07-25 06:51:28+02"",1191"
"1192,90,1,"""",139,4,"""",5,""2018-07-25 06:45:45+02"",1192"
"1193,150,2,"""",24,"""","""",6,""2018-07-25 06:44:36+02"",1193"
"1194,150,2,"""",27,"""","""",6,""2018-07-25 06:43:08+02"",1194"
"1195,150,2,"""",332,1,"""",6,""2018-07-25 06:40:23+02"",1195"
"1196,150,2,"""",33,1,"""",6,""2018-07-25 06:38:31+02"",1196"
"1197,150,2,"""",33,1,"""",6,""2018-07-25 06:38:19+02"",1197"
"1198,150,2,"""",295,1,"""",28,""2018-07-25 06:38:02+02"",1198"
"1199,140,"""","""",33,1,"""",6,""2018-07-25 06:37:17+02"",1199"
"1200,137,"""","""",33,1,"""",6,""2018-07-25 06:36:57+02"",1200"
"1201,140,"""","""",15,2,"""",1,""2018-07-25 06:36:37+02"",1201"
"1202,150,2,"""",6,"""","""",1,""2018-07-25 06:36:07+02"",1202"
"1203,84,"""","""",332,1,"""",28,""2018-07-25 06:35:48+02"",1203"
"1204,60,2,"""",24,"""","""",1,""2018-07-25 06:35:44+02"",1204"
"1205,137,"""","""",150,2,"""",1,""2018-07-25 06:35:27+02"",1205"
"1206,84,"""","""",2,"""","""",1,""2018-07-25 06:34:14+02"",1206"
"1207,134,"""","""",263,2,"""",1,""2018-07-25 06:31:35+02"",1207"
"1208,21,2,"""",134,"""","""",28,""2018-07-25 06:28:25+02"",1208"
"1209,21,2,"""",6,"""","""",1,""2018-07-25 06:22:38+02"",1209"
"1210,70,"""","""",373,2,"""",28,""2018-07-25 06:17:59+02"",1210"
"1211,169,2,"""",33,1,"""",25,""2018-07-25 06:14:30+02"",1211"
"1212,144,2,"""",6,"""","""",1,""2018-07-25 06:13:24+02"",1212"
"1213,169,2,"""",411,1,"""",25,""2018-07-25 06:13:12+02"",1213"
"1214,79,2,"""",2,"""","""",1,""2018-07-25 06:05:34+02"",1214"
"1215,413,2,"""",22,"""","""",1,""2018-07-25 06:03:47+02"",1215"
"1216,404,"""","""",390,2,"""",1,""2018-07-25 05:51:13+02"",1216"
"1217,414,"""","""",390,2,"""",1,""2018-07-25 05:48:02+02"",1217"
"1218,27,"""","""",60,2,"""",28,""2018-07-25 05:44:28+02"",1218"
"1219,2,"""","""",143,"""","""",1,""2018-07-25 05:41:47+02"",1219"
"1220,2,"""","""",15,2,"""",1,""2018-07-25 05:33:54+02"",1220"
"1221,140,"""","""",15,2,"""",1,""2018-07-25 05:31:39+02"",1221"
"1222,13,2,"""",2,"""","""",1,""2018-07-25 05:28:53+02"",1222"
"1223,150,2,"""",2,"""","""",1,""2018-07-25 05:28:10+02"",1223"
"1224,21,2,"""",2,"""","""",1,""2018-07-25 05:25:15+02"",1224"
"1225,415,1,"""",95,3,"""",13,""2018-07-25 05:22:57+02"",1225"
"1226,152,"""","""",64,2,"""",1,""2018-07-25 05:11:08+02"",1226"
"1227,166,1,"""",75,3,"""",13,""2018-07-25 05:07:43+02"",1227"
"1228,161,1,"""",393,3,"""",13,""2018-07-25 05:07:55+02"",1228"
"1229,278,1,"""",128,3,"""",13,""2018-07-25 05:07:14+02"",1229"
"1230,2,"""","""",15,2,"""",1,""2018-07-25 05:06:59+02"",1230"
"1231,143,"""","""",6,"""","""",1,""2018-07-25 05:06:34+02"",1231"
"1232,166,1,"""",393,3,"""",13,""2018-07-25 05:02:39+02"",1232"
"1233,416,"""","""",143,"""","""",28,""2018-07-25 05:02:18+02"",1233"
"1234,33,1,"""",75,3,"""",15,""2018-07-25 04:59:15+02"",1234"
"1235,144,2,"""",2,"""","""",6,""2018-07-25 04:59:01+02"",1235"
"1236,2,"""","""",390,2,"""",1,""2018-07-25 04:57:20+02"",1236"
"1237,404,"""","""",416,"""","""",28,""2018-07-25 04:57:18+02"",1237"
"1238,13,2,"""",2,"""","""",28,""2018-07-25 04:47:16+02"",1238"
"1239,370,1,"""",393,3,"""",13,""2018-07-25 04:39:17+02"",1239"
"1240,25,6,"""",56,2,"""",6,""2018-07-25 04:29:20+02"",1240"
"1241,25,6,"""",60,2,"""",1,""2018-07-25 04:27:45+02"",1241"
"1242,56,2,"""",25,6,"""",28,""2018-07-25 04:24:58+02"",1242"
"1243,341,"""","""",332,1,"""",47,""2018-07-25 04:24:11+02"",1243"
"1244,144,2,"""",417,"""","""",56,""2018-07-25 04:21:02+02"",1244"
"1245,413,2,"""",25,6,"""",1,""2018-07-25 04:14:20+02"",1245"
"1246,63,"""","""",15,2,"""",1,""2018-07-25 04:04:18+02"",1246"
"1247,167,14,"""",295,1,"""",15,""2018-07-25 03:56:20+02"",1247"
"1248,152,"""","""",390,2,"""",1,""2018-07-25 03:52:07+02"",1248"
"1249,418,2,"""",2,"""","""",6,""2018-07-25 03:48:32+02"",1249"
"1250,137,"""","""",60,2,"""",28,""2018-07-25 03:47:15+02"",1250"
"1251,27,"""","""",390,2,"""",1,""2018-07-25 03:39:07+02"",1251"
"1252,62,"""","""",6,"""","""",1,""2018-07-25 03:36:07+02"",1252"
"1253,419,5,"""",291,2,"""",15,""2018-07-25 03:32:02+02"",1253"
"1254,24,"""","""",390,2,"""",1,""2018-07-25 03:26:17+02"",1254"
"1255,185,5,"""",263,2,"""",15,""2018-07-25 03:17:53+02"",1255"
"1256,15,2,"""",27,"""","""",1,""2018-07-25 03:09:55+02"",1256"
"1257,246,"""","""",35,"""","""",1,""2018-07-25 02:58:15+02"",1257"
"1258,21,2,"""",6,"""","""",1,""2018-07-25 02:54:00+02"",1258"
"1259,355,5,"""",297,"""","""",15,""2018-07-25 02:53:46+02"",1259"
"1260,410,2,"""",238,"""","""",21,""2018-07-25 02:40:39+02"",1260"
"1261,81,1,"""",61,"""","""",9,""2018-07-25 02:05:55+02"",1261"
"1262,82,1,"""",61,"""","""",9,""2018-07-25 02:04:18+02"",1262"
"1263,346,2,"""",190,"""","""",43,""2018-07-25 01:34:32+02"",1263"
"1264,346,2,"""",420,"""","""",43,""2018-07-25 01:33:04+02"",1264"
"1265,421,"""","""",128,3,"""",24,""2018-07-25 01:20:41+02"",1265"
"1266,62,"""","""",10,1,"""",17,""2018-07-25 01:17:28+02"",1266"
"1267,155,5,"""",422,"""","""",26,""2018-07-25 01:08:52+02"",1267"
"1268,64,2,"""",242,1,"""",17,""2018-07-25 01:06:28+02"",1268"
"1269,62,"""","""",10,1,"""",13,""2018-07-25 00:58:58+02"",1269"
"1270,124,"""","""",10,1,"""",6,""2018-07-25 00:44:04+02"",1270"
"1271,223,9,"""",21,2,"""",6,""2018-07-25 00:42:20+02"",1271"
"1272,423,"""","""",10,1,"""",1,""2018-07-25 00:38:32+02"",1272"
"1273,10,1,"""",109,"""","""",1,""2018-07-25 00:16:48+02"",1273"
"1274,202,2,"""",242,1,"""",6,""2018-07-24 23:57:20+02"",1274"
"1275,56,2,"""",424,"""","""",6,""2018-07-24 23:56:28+02"",1275"
"1276,278,1,"""",202,2,"""",6,""2018-07-24 23:55:05+02"",1276"
"1277,278,1,"""",202,"""","""",6,""2018-07-24 23:52:55+02"",1277"
"1278,278,1,"""",148,2,"""",6,""2018-07-24 23:39:26+02"",1278"
"1279,10,1,"""",5,2,"""",6,""2018-07-24 23:37:56+02"",1279"
"1280,10,1,"""",5,2,"""",6,""2018-07-24 23:33:17+02"",1280"
"1281,415,1,"""",24,"""","""",1,""2018-07-24 23:24:40+02"",1281"
"1282,4,1,"""",109,"""","""",1,""2018-07-24 23:24:26+02"",1282"
"1283,189,2,"""",197,"""","""",19,""2018-07-24 23:22:40+02"",1283"
"1284,291,2,"""",130,1,"""",19,""2018-07-24 23:20:16+02"",1284"
"1285,68,10,"""",378,1,"""",52,""2018-07-24 22:54:03+02"",1285"
"1286,68,10,"""",110,1,"""",11,""2018-07-24 22:53:04+02"",1286"
"1287,62,"""","""",10,1,"""",17,""2018-07-24 22:39:30+02"",1287"
"1288,82,1,"""",61,"""","""",9,""2018-07-24 22:27:24+02"",1288"
"1289,201,"""","""",53,1,"""",6,""2018-07-24 22:09:28+02"",1289"
"1290,201,"""","""",10,1,"""",6,""2018-07-24 22:07:52+02"",1290"
"1291,201,"""","""",10,1,"""",6,""2018-07-24 22:06:52+02"",1291"
"1292,201,"""","""",53,1,"""",6,""2018-07-24 22:05:27+02"",1292"
"1293,406,2,"""",53,1,"""",13,""2018-07-24 21:50:45+02"",1293"
"1294,425,2,"""",411,1,"""",13,""2018-07-24 21:38:30+02"",1294"
"1295,10,1,"""",297,"""","""",13,""2018-07-24 21:24:58+02"",1295"
"1296,144,2,"""",242,1,"""",9,""2018-07-24 21:22:05+02"",1296"
"1297,144,2,"""",242,1,"""",9,""2018-07-24 21:21:15+02"",1297"
"1298,144,2,"""",242,1,"""",9,""2018-07-24 21:20:35+02"",1298"
"1299,144,2,"""",242,1,"""",9,""2018-07-24 21:19:42+02"",1299"
"1300,144,2,"""",242,1,"""",9,""2018-07-24 21:18:54+02"",1300"
"1301,144,2,"""",242,1,"""",9,""2018-07-24 21:17:31+02"",1301"
"1302,144,2,"""",242,1,"""",9,""2018-07-24 21:16:37+02"",1302"
"1303,144,2,"""",242,1,"""",9,""2018-07-24 21:15:49+02"",1303"
"1304,144,2,"""",242,1,"""",9,""2018-07-24 21:15:02+02"",1304"
"1305,144,2,"""",242,1,"""",9,""2018-07-24 21:14:15+02"",1305"
"1306,144,2,"""",242,1,"""",9,""2018-07-24 21:13:33+02"",1306"
"1307,144,2,"""",242,1,"""",9,""2018-07-24 21:12:29+02"",1307"
"1308,144,2,"""",242,1,"""",9,""2018-07-24 21:11:30+02"",1308"
"1309,144,2,"""",242,1,"""",9,""2018-07-24 21:10:37+02"",1309"
"1310,144,2,"""",242,1,"""",9,""2018-07-24 21:09:20+02"",1310"
"1311,144,2,"""",242,1,"""",9,""2018-07-24 21:06:59+02"",1311"
"1312,144,2,"""",242,1,"""",9,""2018-07-24 21:05:42+02"",1312"
"1313,144,2,"""",242,1,"""",9,""2018-07-24 21:05:10+02"",1313"
"1314,144,2,"""",242,1,"""",9,""2018-07-24 21:04:18+02"",1314"
"1315,412,"""","""",6,"""","""",1,""2018-07-24 20:38:22+02"",1315"
"1316,426,"""","""",427,"""","""",14,""2018-07-24 20:35:06+02"",1316"
"1317,93,2,"""",10,1,"""",13,""2018-07-24 20:28:25+02"",1317"
"1318,31,"""","""",53,1,"""",57,""2018-07-24 19:45:34+02"",1318"
"1319,29,"""","""",242,1,"""",48,""2018-07-24 19:44:17+02"",1319"
"1320,166,1,"""",61,"""","""",9,""2018-07-24 19:10:49+02"",1320"
"1321,166,1,"""",61,"""","""",9,""2018-07-24 18:35:44+02"",1321"
"1322,25,6,"""",146,"""","""",28,""2018-07-24 18:03:06+02"",1322"
"1323,25,6,"""",6,"""","""",1,""2018-07-24 17:47:37+02"",1323"
"1324,170,3,"""",428,"""","""",16,""2018-07-24 17:47:21+02"",1324"
"1325,25,6,"""",6,"""","""",1,""2018-07-24 17:39:47+02"",1325"
"1326,82,1,"""",5,2,"""",49,""2018-07-24 17:38:25+02"",1326"
"1327,4,"""","""",350,2,"""",21,""2018-07-24 16:32:50+02"",1327"
"1328,10,1,"""",297,"""","""",32,""2018-07-24 16:26:57+02"",1328"
"1329,285,2,"""",10,1,"""",13,""2018-07-24 16:23:30+02"",1329"
"1330,285,2,"""",10,1,"""",13,""2018-07-24 16:22:43+02"",1330"
"1331,284,1,"""",297,"""","""",32,""2018-07-24 16:22:41+02"",1331"
"1332,53,1,"""",39,2,"""",13,""2018-07-24 16:22:07+02"",1332"
"1333,10,1,"""",39,2,"""",32,""2018-07-24 16:08:38+02"",1333"
"1334,429,1,"""",322,2,"""",27,""2018-07-24 15:43:29+02"",1334"
"1335,429,1,"""",322,2,"""",27,""2018-07-24 15:41:18+02"",1335"
"1336,33,1,"""",39,2,"""",13,""2018-07-24 15:40:51+02"",1336"
"1337,429,1,"""",322,2,"""",27,""2018-07-24 15:38:11+02"",1337"
"1338,10,1,"""",297,"""","""",32,""2018-07-24 15:36:48+02"",1338"
"1339,429,1,"""",322,2,"""",30,""2018-07-24 15:35:06+02"",1339"
"1340,253,2,"""",53,1,"""",2,""2018-07-24 15:27:35+02"",1340"
"1341,424,"""","""",297,"""","""",13,""2018-07-24 15:11:46+02"",1341"
"1342,295,1,"""",39,2,"""",13,""2018-07-24 15:11:03+02"",1342"
"1343,253,2,"""",10,1,"""",13,""2018-07-24 15:09:24+02"",1343"
"1344,424,"""","""",253,2,"""",13,""2018-07-24 15:08:56+02"",1344"
"1345,292,1,"""",390,2,"""",13,""2018-07-24 14:39:58+02"",1345"
"1346,33,1,"""",287,2,"""",13,""2018-07-24 14:38:15+02"",1346"
"1347,350,2,"""",109,"""","""",21,""2018-07-24 14:01:06+02"",1347"
"1348,350,2,"""",109,"""","""",21,""2018-07-24 13:57:27+02"",1348"
"1349,389,"""","""",396,"""","""",1,""2018-07-24 09:33:31+02"",1349"
"1350,389,"""","""",396,"""","""",1,""2018-07-24 09:22:49+02"",1350"
"1351,389,"""","""",396,"""","""",1,""2018-07-24 09:05:43+02"",1351"
"1352,428,"""","""",2,"""","""",1,""2018-07-24 07:37:10+02"",1352"
"1353,430,"""","""",68,10,"""",52,""2018-07-24 06:31:50+02"",1353"
"1354,68,10,"""",422,"""","""",52,""2018-07-24 06:16:24+02"",1354"
"1355,369,17,"""",60,2,"""",19,""2018-07-24 06:11:47+02"",1355"
"1356,431,"""","""",104,1,"""",20,""2018-07-24 05:57:33+02"",1356"
"1357,431,"""","""",139,4,"""",49,""2018-07-24 05:53:29+02"",1357"
"1358,420,"""","""",139,4,"""",49,""2018-07-24 05:51:20+02"",1358"
"1359,110,1,"""",128,3,"""",11,""2018-07-24 05:36:03+02"",1359"
"1360,275,2,"""",68,10,"""",41,""2018-07-24 05:25:11+02"",1360"
"1361,25,6,"""",61,"""","""",28,""2018-07-24 05:17:18+02"",1361"
"1362,376,"""","""",188,"""","""",41,""2018-07-24 05:14:01+02"",1362"
"1363,154,5,"""",128,3,"""",15,""2018-07-24 05:13:05+02"",1363"
"1364,410,2,"""",422,"""","""",5,""2018-07-24 05:04:29+02"",1364"
"1365,432,"""","""",433,"""","""",13,""2018-07-24 04:52:50+02"",1365"
"1366,291,2,"""",75,3,"""",5,""2018-07-24 04:37:37+02"",1366"
"1367,25,6,"""",22,"""","""",28,""2018-07-24 04:32:31+02"",1367"
"1368,15,2,"""",434,"""","""",5,""2018-07-24 04:24:40+02"",1368"
"1369,25,6,"""",22,"""","""",1,""2018-07-24 04:10:05+02"",1369"
"1370,291,2,"""",128,3,"""",15,""2018-07-24 04:10:01+02"",1370"
"1371,36,1,"""",75,3,"""",15,""2018-07-24 04:05:28+02"",1371"
"1372,435,2,"""",128,3,"""",39,""2018-07-24 04:02:20+02"",1372"
"1373,422,"""","""",218,2,"""",5,""2018-07-24 04:01:47+02"",1373"
"1374,422,"""","""",218,2,"""",5,""2018-07-24 03:59:56+02"",1374"
"1375,422,"""","""",15,2,"""",5,""2018-07-24 03:59:04+02"",1375"
"1376,422,"""","""",15,2,"""",5,""2018-07-24 03:58:15+02"",1376"
"1377,422,"""","""",218,2,"""",5,""2018-07-24 03:57:40+02"",1377"
"1378,434,"""","""",218,2,"""",5,""2018-07-24 03:58:00+02"",1378"
"1379,434,"""","""",363,2,"""",5,""2018-07-24 03:57:21+02"",1379"
"1380,422,"""","""",363,2,"""",5,""2018-07-24 03:57:02+02"",1380"
"1381,25,6,"""",24,"""","""",1,""2018-07-24 03:55:57+02"",1381"
"1382,434,"""","""",363,2,"""",5,""2018-07-24 03:56:26+02"",1382"
"1383,422,"""","""",363,2,"""",5,""2018-07-24 03:55:42+02"",1383"
"1384,434,"""","""",363,2,"""",5,""2018-07-24 03:55:05+02"",1384"
"1385,422,"""","""",363,2,"""",5,""2018-07-24 03:54:27+02"",1385"
"1386,434,"""","""",363,2,"""",5,""2018-07-24 03:53:56+02"",1386"
"1387,422,"""","""",363,2,"""",5,""2018-07-24 03:53:28+02"",1387"
"1388,434,"""","""",363,2,"""",5,""2018-07-24 03:53:00+02"",1388"
"1389,422,"""","""",363,2,"""",5,""2018-07-24 03:52:32+02"",1389"
"1390,434,"""","""",363,2,"""",5,""2018-07-24 03:50:53+02"",1390"
"1391,434,"""","""",218,2,"""",5,""2018-07-24 03:47:50+02"",1391"
"1392,422,"""","""",218,2,"""",5,""2018-07-24 03:47:37+02"",1392"
"1393,434,"""","""",218,2,"""",5,""2018-07-24 03:47:25+02"",1393"
"1394,422,"""","""",127,2,"""",5,""2018-07-24 03:47:10+02"",1394"
"1395,434,"""","""",151,2,"""",5,""2018-07-24 03:46:58+02"",1395"
"1396,434,"""","""",64,2,"""",5,""2018-07-24 03:46:34+02"",1396"
"1397,422,"""","""",287,2,"""",5,""2018-07-24 03:46:27+02"",1397"
"1398,422,"""","""",39,2,"""",5,""2018-07-24 03:46:44+02"",1398"
"1399,434,"""","""",39,2,"""",5,""2018-07-24 03:46:19+02"",1399"
"1400,434,"""","""",363,2,"""",5,""2018-07-24 03:46:04+02"",1400"
"1401,422,"""","""",363,2,"""",5,""2018-07-24 03:46:13+02"",1401"
"1402,422,"""","""",151,2,"""",5,""2018-07-24 03:45:54+02"",1402"
"1403,434,"""","""",363,2,"""",5,""2018-07-24 03:45:45+02"",1403"
"1404,422,"""","""",64,2,"""",5,""2018-07-24 03:45:29+02"",1404"
"1405,434,"""","""",151,2,"""",5,""2018-07-24 03:45:20+02"",1405"
"1406,422,"""","""",15,2,"""",5,""2018-07-24 03:45:10+02"",1406"
"1407,422,"""","""",151,2,"""",5,""2018-07-24 03:44:53+02"",1407"
"1408,434,"""","""",363,2,"""",5,""2018-07-24 03:44:59+02"",1408"
"1409,434,"""","""",327,2,"""",5,""2018-07-24 03:44:42+02"",1409"
"1410,422,"""","""",363,2,"""",5,""2018-07-24 03:44:30+02"",1410"
"1411,95,3,"""",38,1,"""",22,""2018-07-24 03:43:36+02"",1411"
"1412,25,6,"""",141,"""","""",28,""2018-07-24 03:42:46+02"",1412"
"1413,239,"""","""",224,2,"""",18,""2018-07-24 03:42:46+02"",1413"
"1414,364,"""","""",258,2,"""",18,""2018-07-24 03:41:07+02"",1414"
"1415,239,"""","""",258,2,"""",18,""2018-07-24 03:39:59+02"",1415"
"1416,364,"""","""",39,2,"""",11,""2018-07-24 03:39:40+02"",1416"
"1417,239,"""","""",218,2,"""",18,""2018-07-24 03:38:15+02"",1417"
"1418,239,"""","""",15,2,"""",18,""2018-07-24 03:37:37+02"",1418"
"1419,239,"""","""",151,2,"""",18,""2018-07-24 03:37:04+02"",1419"
"1420,239,"""","""",15,2,"""",18,""2018-07-24 03:36:12+02"",1420"
"1421,239,"""","""",148,2,"""",18,""2018-07-24 03:35:15+02"",1421"
"1422,110,1,"""",390,2,"""",11,""2018-07-24 03:33:59+02"",1422"
"1423,318,1,"""",67,8,"""",11,""2018-07-24 03:32:44+02"",1423"
"1424,110,1,"""",39,2,"""",18,""2018-07-24 03:32:05+02"",1424"
"1425,239,"""","""",151,2,"""",18,""2018-07-24 03:32:31+02"",1425"
"1426,239,"""","""",39,2,"""",18,""2018-07-24 03:31:43+02"",1426"
"1427,239,"""","""",64,2,"""",13,""2018-07-24 03:26:43+02"",1427"
"1428,292,1,"""",224,2,"""",13,""2018-07-24 03:25:28+02"",1428"
"1429,95,3,"""",318,1,"""",22,""2018-07-24 03:24:03+02"",1429"
"1430,25,6,"""",24,"""","""",1,""2018-07-24 03:16:46+02"",1430"
"1431,436,"""","""",188,"""","""",23,""2018-07-24 03:15:56+02"",1431"
"1432,25,6,"""",22,"""","""",6,""2018-07-24 02:58:10+02"",1432"
"1433,268,"""","""",223,9,"""",24,""2018-07-24 02:57:38+02"",1433"
"1434,25,6,"""",24,"""","""",1,""2018-07-24 02:53:06+02"",1434"
"1435,268,"""","""",223,9,"""",24,""2018-07-24 02:43:08+02"",1435"
"1436,437,2,"""",128,3,"""",19,""2018-07-24 02:42:56+02"",1436"
"1437,25,6,"""",24,"""","""",1,""2018-07-24 02:41:54+02"",1437"
"1438,81,1,"""",244,9,"""",24,""2018-07-24 02:40:19+02"",1438"
"1439,291,2,"""",128,3,"""",25,""2018-07-24 02:22:13+02"",1439"
"1440,81,1,"""",75,3,"""",24,""2018-07-24 01:58:32+02"",1440"
"1441,82,1,"""",128,3,"""",25,""2018-07-24 01:57:28+02"",1441"
"1442,291,2,"""",128,3,"""",39,""2018-07-24 01:39:27+02"",1442"
"1443,428,"""","""",75,3,"""",3,""2018-07-24 01:34:30+02"",1443"
"1444,260,2,"""",39,2,"""",31,""2018-07-24 01:23:15+02"",1444"
"1445,87,1,"""",95,3,"""",15,""2018-07-24 01:16:03+02"",1445"
"1446,93,2,"""",75,3,"""",15,""2018-07-24 01:12:41+02"",1446"
"1447,350,2,"""",95,3,"""",21,""2018-07-24 01:03:46+02"",1447"
"1448,131,"""","""",75,3,"""",21,""2018-07-24 01:02:07+02"",1448"
"1449,392,"""","""",38,1,"""",58,""2018-07-24 00:58:59+02"",1449"
"1450,33,1,"""",430,"""","""",13,""2018-07-24 00:38:21+02"",1450"
"1451,33,1,"""",430,"""","""",13,""2018-07-24 00:23:08+02"",1451"
"1452,317,1,"""",75,3,"""",35,""2018-07-24 00:20:18+02"",1452"
"1453,33,1,"""",95,3,"""",34,""2018-07-24 00:17:51+02"",1453"
"1454,4,"""","""",131,"""","""",21,""2018-07-24 00:09:46+02"",1454"
"1455,5,2,"""",33,1,"""",10,""2018-07-24 00:04:36+02"",1455"
"1456,15,2,"""",430,"""","""",5,""2018-07-24 00:04:40+02"",1456"
"1457,278,1,"""",430,"""","""",5,""2018-07-24 00:02:09+02"",1457"
"1458,438,1,"""",127,2,"""",5,""2018-07-23 23:59:38+02"",1458"
"1459,295,1,"""",315,12,"""",27,""2018-07-23 23:43:24+02"",1459"
"1460,42,2,"""",33,1,"""",22,""2018-07-23 23:42:11+02"",1460"
"1461,361,2,"""",109,"""","""",1,""2018-07-23 23:29:26+02"",1461"
"1462,223,9,"""",341,"""","""",33,""2018-07-23 23:28:30+02"",1462"
"1463,144,2,"""",378,1,"""",10,""2018-07-23 23:12:24+02"",1463"
"1464,39,2,"""",378,1,"""",10,""2018-07-23 23:08:48+02"",1464"
"1465,85,2,"""",61,"""","""",1,""2018-07-23 23:04:43+02"",1465"
"1466,433,"""","""",439,2,"""",5,""2018-07-23 23:01:37+02"",1466"
"1467,430,"""","""",39,2,"""",5,""2018-07-23 23:01:22+02"",1467"
"1468,176,1,"""",440,7,"""",33,""2018-07-23 22:54:35+02"",1468"
"1469,430,"""","""",439,2,"""",5,""2018-07-23 22:36:26+02"",1469"
"1470,433,"""","""",439,2,"""",5,""2018-07-23 22:35:13+02"",1470"
"1471,243,7,"""",345,7,"""",8,""2018-07-23 22:05:07+02"",1471"
"1472,378,1,"""",75,3,"""",22,""2018-07-23 21:45:48+02"",1472"
"1473,22,"""","""",441,2,"""",1,""2018-07-23 21:40:59+02"",1473"
"1474,413,"""","""",442,"""","""",37,""2018-07-23 21:35:33+02"",1474"
"1475,361,2,"""",61,"""","""",1,""2018-07-23 21:20:30+02"",1475"
"1476,325,2,"""",10,1,"""",6,""2018-07-23 21:11:01+02"",1476"
"1477,79,2,"""",131,"""","""",6,""2018-07-23 20:46:47+02"",1477"
"1478,409,"""","""",10,1,"""",28,""2018-07-23 20:33:21+02"",1478"
"1479,409,"""","""",10,1,"""",28,""2018-07-23 20:14:42+02"",1479"
"1480,146,"""","""",4,"""","""",6,""2018-07-23 19:58:53+02"",1480"
"1481,10,1,"""",2,"""","""",1,""2018-07-23 19:56:38+02"",1481"
"1482,61,"""","""",10,1,"""",1,""2018-07-23 19:43:52+02"",1482"
"1483,135,2,"""",10,1,"""",6,""2018-07-23 19:36:07+02"",1483"
"1484,135,2,"""",82,1,"""",39,""2018-07-23 19:33:40+02"",1484"
"1485,405,2,"""",443,"""","""",12,""2018-07-23 19:30:29+02"",1485"
"1486,56,2,"""",10,1,"""",6,""2018-07-23 19:28:35+02"",1486"
"1487,356,2,"""",443,"""","""",12,""2018-07-23 19:28:32+02"",1487"
"1488,271,2,"""",53,1,"""",15,""2018-07-23 19:26:22+02"",1488"
"1489,205,"""","""",184,5,"""",26,""2018-07-23 19:17:12+02"",1489"
"1490,345,7,"""",53,1,"""",20,""2018-07-23 19:13:11+02"",1490"
"1491,443,"""","""",356,2,"""",12,""2018-07-23 19:12:39+02"",1491"
"1492,407,"""","""",444,"""","""",41,""2018-07-23 19:10:25+02"",1492"
"1493,79,2,"""",135,2,"""",15,""2018-07-23 18:59:37+02"",1493"
"1494,79,2,"""",135,2,"""",15,""2018-07-23 18:56:15+02"",1494"
"1495,356,2,"""",53,1,"""",5,""2018-07-23 18:48:59+02"",1495"
"1496,79,2,"""",39,2,"""",47,""2018-07-23 18:45:20+02"",1496"
"1497,79,2,"""",39,2,"""",47,""2018-07-23 18:44:16+02"",1497"
"1498,405,2,"""",53,1,"""",21,""2018-07-23 18:44:05+02"",1498"
"1499,79,2,"""",39,2,"""",47,""2018-07-23 18:39:38+02"",1499"
"1500,79,2,"""",39,2,"""",47,""2018-07-23 18:38:32+02"",1500"
"1501,56,2,"""",131,"""","""",9,""2018-07-23 18:36:19+02"",1501"
